datetime,ghi (w/m2),dni (w/m2),dhi (w/m2),wet bulb temp (c),dew point temp (c),energy (kwh),day_sin,day_cos,rolling_mean
1990-09-15,3438.5,1091.5,2749.0,162.15935,130.9,887.011191,-0.974928,-0.222521,6462.739397
1990-09-16,4699.0,3675.0,2544.0,157.8764,134.0,3512.5364,-0.781831,0.62349,4657.55903
1990-09-17,3385.5,1346.5,2679.0,151.3867,132.0,1109.83265,0.0,1.0,1836.46008
1990-09-18,4075.0,1975.0,2757.0,134.26793,110.75,1666.90185,0.781831,0.62349,2096.423633
1990-09-19,4092.0,2672.5,2491.5,109.7281,83.4,2168.753777,0.974928,-0.222521,1648.496092
1990-09-20,3685.5,1402.5,2860.0,118.00943,96.9,1182.396163,0.433884,-0.900969,1672.68393
1990-09-21,5171.5,4465.0,2427.0,128.48128,86.35,4231.1006,-0.433884,-0.900969,2527.416847
1990-09-22,2964.0,702.0,2621.0,149.41725,134.0,627.002482,-0.974928,-0.222521,2013.499748
1990-09-23,4675.5,3390.0,2630.5,141.68678,102.85,3191.375125,-0.781831,0.62349,2683.159402
1990-09-24,4285.0,3150.0,2544.0,104.501555,84.85,3439.5752,0.0,1.0,2419.317602
1990-09-25,6054.0,8080.5,1064.5,152.0453,125.1,7983.69435,0.781831,0.62349,4871.548225
1990-09-26,5518.0,5934.0,1872.0,163.8735,136.1,6432.99865,0.974928,-0.222521,5952.0894
1990-09-27,4850.5,4135.0,2643.5,174.52045,155.3,4052.967825,0.433884,-0.900969,6156.553608
1990-09-28,5960.5,7019.0,1345.0,195.76883,169.45,7347.0209,-0.433884,-0.900969,5944.329125
1990-09-29,4834.5,3224.5,2408.5,192.7768,182.45,3159.888489,-0.974928,-0.222521,4853.292405
1990-09-30,3236.0,758.5,2858.0,158.47414,146.1,607.115484,-0.781831,0.62349,3704.674958
1990-10-01,6893.0,4694.0,3148.0,147.89388,112.5,4492.4417,0.0,1.0,2753.148558
1990-10-02,5515.0,2561.0,3569.0,236.6562,212.2,2143.332,0.781831,0.62349,2414.296395
1990-10-03,5312.8,2314.4,3678.8,187.32628,152.28,1346.317608,0.974928,-0.222521,2660.697103
1990-10-04,1150.7,362.6,1081.7,210.20506,206.97,98.431089,0.433884,-0.900969,1196.026899
1990-10-05,3396.25,4830.75,1172.25,164.330455,137.4,4810.615174,-0.433884,-0.900969,2085.12129
1990-10-06,1722.583333,974.583333,1417.75,158.094158,148.633333,824.640854,-0.974928,-0.222521,1911.229039
1990-10-07,3133.02381,3712.738095,1525.214286,131.20324,105.630952,3333.144023,-0.781831,0.62349,2989.466683
1990-10-08,3709.142857,5148.428571,1497.285714,109.553567,88.885714,4223.118409,0.0,1.0,2793.634428
1990-10-09,3912.2,4101.4,2009.6,102.023448,70.6,3890.726442,0.781831,0.62349,3815.662958
1990-10-10,4188.3,1198.1,3445.9,164.497722,151.7,1061.109925,0.974928,-0.222521,3058.318258
1990-10-11,8751.5,11377.0,818.5,198.94538,167.15,11849.13775,0.433884,-0.900969,5600.324706
1990-10-12,8150.0,8062.0,1820.0,172.0376,125.1,7594.858438,-0.433884,-0.900969,6835.035371
1990-10-13,2930.5,1403.5,2301.0,124.56089,110.05,1219.074789,-0.974928,-0.222521,6887.690326
1990-10-14,2938.0,270.0,2769.0,129.70309,97.5,218.817431,-0.781831,0.62349,3010.916886
1990-10-15,4042.0,1259.0,3161.0,147.79838,110.6,1228.240317,0.0,1.0,888.710846
1990-10-16,4547.0,2478.0,2995.0,153.29397,128.1,2408.97235,0.781831,0.62349,1285.343366
1990-10-17,4872.363636,3222.818182,3224.727273,115.525187,82.209091,2829.068827,0.974928,-0.222521,2155.427165
1990-10-18,2995.136364,3937.181818,1767.772727,122.510773,107.890909,3513.029069,0.433884,-0.900969,2917.023416
1990-10-19,4935.0,1692.0,3680.0,150.0111,131.25,1405.203693,-0.433884,-0.900969,2582.433863
1990-10-20,4389.6,1085.4,3756.0,181.97604,170.69,894.20318,-0.974928,-0.222521,1937.478648
1990-10-21,5913.4,7578.6,1307.0,196.65406,182.06,7445.64292,-0.781831,0.62349,3248.349931
1990-10-22,7514.0,9866.0,1059.0,206.75,196.1,9852.6869,0.0,1.0,6064.177667
1990-10-23,706.0,372.0,507.0,39.8562,38.3,320.3833,0.781831,0.62349,5872.904373
1990-10-24,3761.0,2621.0,1927.8,137.98164,118.2,2337.01776,0.974928,-0.222521,4170.02932
1990-10-25,4723.0,1434.5,3859.7,184.33401,156.1,1215.09649,0.433884,-0.900969,1290.832517
1990-10-26,7403.5,8959.0,1609.5,125.11723,77.85,9117.70165,-0.433884,-0.900969,4223.271967
1990-10-27,5216.5,3046.0,3144.0,133.45326,92.25,2863.701347,-0.974928,-0.222521,4398.833162
1990-10-28,5713.0,2483.0,3664.0,136.08263,101.0,2283.856289,-0.781831,0.62349,4755.086428
1990-10-29,6409.5,6654.5,2101.5,129.142245,104.8,6573.246915,0.0,1.0,3906.93485
1990-10-30,7015.0,8496.5,1001.5,160.79685,128.8,8751.718,0.781831,0.62349,5869.607068
1990-10-31,3204.0,1395.0,2479.0,184.7063,170.9,1362.20055,0.974928,-0.222521,5562.388488
1990-11-01,8045.0,8235.0,2054.0,183.9362,133.9,7893.061,0.433884,-0.900969,6002.326517
1990-11-02,5969.5,3743.5,3058.5,245.9812,201.55,3544.001539,-0.433884,-0.900969,4266.42103
1990-11-03,7031.25,9754.25,954.75,213.64305,177.525,8895.699349,-0.974928,-0.222521,6777.587296
1990-11-04,3446.25,2086.75,2409.25,182.37805,166.525,1854.918242,-0.781831,0.62349,4764.873043
1990-11-05,2370.25,3723.25,1050.75,197.180075,184.5,3671.4207,0.0,1.0,4807.346097
1990-11-06,1926.75,1413.0,1548.75,135.309812,120.15,1167.418825,0.781831,0.62349,2231.252589
1990-11-07,3131.7,4593.35,1244.8,129.133738,95.17,4436.31501,0.974928,-0.222521,3091.718178
1990-11-08,3498.8,3999.4,1717.2,103.44438,65.68,3736.66795,0.433884,-0.900969,3113.467262
1990-11-09,3669.0,2226.0,2529.0,144.40237,124.05,1956.259173,-0.433884,-0.900969,3376.414044
1990-11-10,5647.4,4399.8,2930.4,180.15508,150.26,4113.9381,-0.974928,-0.222521,3268.955074
1990-11-11,8848.6,10892.2,934.6,224.68402,176.24,10764.9795,-0.781831,0.62349,5611.725591
1990-11-12,8881.0,9710.0,1794.0,194.21253,156.3,8799.028917,0.0,1.0,7892.648839
1990-11-13,7930.0,9401.0,1769.0,135.00633,80.5,9263.534,0.781831,0.62349,9609.180806
1990-11-14,6951.0,6986.0,2362.0,153.49208,118.4,6904.033,0.974928,-0.222521,8322.198639
1990-11-15,7042.0,5825.0,2551.0,173.0501,149.5,5443.84205,0.433884,-0.900969,7203.803017
1990-11-16,4491.5,2833.5,2737.0,191.51105,168.05,3092.371694,-0.433884,-0.900969,5146.748915
1990-11-17,3223.0,6366.0,522.0,173.955,146.3,8834.632,-0.974928,-0.222521,5790.281915
1990-11-18,8705.25,10207.25,1356.75,182.719825,125.9,9043.232823,-0.781831,0.62349,6990.078839
1990-11-19,5580.25,6040.75,1134.25,162.116875,131.3,5571.3585,0.0,1.0,7816.407774
1990-11-20,6289.5,3668.5,3474.0,129.997715,83.9,2792.158484,0.781831,0.62349,5802.249935
1990-11-21,6275.0,3055.0,3963.0,154.3157,129.8,2679.9756,0.974928,-0.222521,3681.164195
1990-11-22,6113.5,5064.0,2911.5,148.41695,119.05,4975.6648,0.433884,-0.900969,3482.599628
1990-11-23,7970.0,8423.0,2004.0,165.5672,129.5,8030.768,-0.433884,-0.900969,5228.8028
1990-11-24,9456.0,12137.0,940.0,192.9345,160.3,11668.905,-0.974928,-0.222521,8225.1126
1990-11-25,9289.0,11523.0,1084.0,245.8438,212.5,11157.97,-0.781831,0.62349,10285.881
1990-11-26,4590.0,960.0,4030.0,184.9156,167.3,785.478095,0.0,1.0,7870.784365
1990-11-27,5334.0,2455.0,3463.0,147.4203,104.7,2251.641695,0.781831,0.62349,4731.696597
1990-11-28,4450.0,5116.0,780.0,141.17509,91.0,4709.5929,0.974928,-0.222521,2582.237563
1990-11-29,8202.0,8746.0,1828.0,167.5485,126.1,7225.657469,0.433884,-0.900969,4728.964021
1990-11-30,7002.5,6348.0,2637.0,166.39755,124.75,6072.5421,-0.433884,-0.900969,6002.59749
1990-12-01,4620.0,1299.0,3911.0,209.7876,194.7,1094.36275,-0.974928,-0.222521,4797.520773
1990-12-02,4505.0,2295.5,3379.0,239.5758,229.05,2007.725728,-0.781831,0.62349,3058.210193
1990-12-03,4997.25,3447.75,2955.25,239.1555,223.6,2899.1379,0.0,1.0,2000.408793
1990-12-04,2538.25,2047.75,1676.25,143.27567,109.4,1883.9536,0.781831,0.62349,2263.605743
1990-12-05,2761.0,2968.5,1633.75,196.0609,183.85,2929.05635,0.974928,-0.222521,2570.71595
1990-12-06,2478.0,3645.5,1353.25,167.50925,153.1,3355.504827,0.433884,-0.900969,2722.838259
1990-12-07,2032.333333,1515.666667,1577.0,152.69715,136.666667,1210.754968,-0.433884,-0.900969,2498.438715
1990-12-08,3780.166667,5643.333333,1559.0,126.284905,101.233333,5397.178904,-0.974928,-0.222521,3321.146233
1990-12-09,3806.0,3361.0,2213.0,139.326275,108.3,3256.532741,-0.781831,0.62349,3288.155538
1990-12-10,5534.0,4969.0,2421.0,169.8063,142.4,4738.35784,0.0,1.0,4464.023162
1990-12-11,3742.5,2146.0,2545.5,153.00933,122.75,1924.014419,0.781831,0.62349,3306.301667
1990-12-12,9333.0,11078.0,1218.0,212.464,172.8,10527.424368,0.974928,-0.222521,5729.932209
1990-12-13,3095.5,3103.5,853.5,215.3264,164.5,2557.046464,0.433884,-0.900969,5002.828417
1990-12-14,8637.0,10127.0,1499.0,232.5766,204.3,8689.578374,-0.433884,-0.900969,7258.016402
1990-12-15,4285.0,1059.5,3516.5,191.35635,171.85,738.511159,-0.974928,-0.222521,3995.045333
1990-12-16,4983.5,1977.5,3437.0,180.99835,155.7,1701.575153,-0.781831,0.62349,3709.888229
1990-12-17,7476.5,6257.5,2616.0,173.7447,141.5,5309.0946,0.0,1.0,2583.060304
1990-12-18,7760.0,7056.0,2259.0,178.5142,143.0,5813.6454,0.781831,0.62349,4274.771718
1990-12-19,9181.0,11509.5,1000.5,184.511,136.0,10362.841,0.974928,-0.222521,7161.860333
1990-12-20,7332.5,5464.5,3484.0,189.1421,150.45,4688.134336,0.433884,-0.900969,6954.873579
1990-12-21,7674.0,6562.0,2617.0,188.9563,128.1,5086.6197,-0.433884,-0.900969,6712.531679
1990-12-22,6401.0,3617.0,3574.0,187.9095,148.3,3142.779933,-0.974928,-0.222521,4305.844656
1990-12-23,7889.0,8202.0,1778.0,199.0078,159.3,6954.3459,-0.781831,0.62349,5061.248511
1990-12-24,9027.0,10704.0,1158.0,215.6608,183.1,8303.835,0.0,1.0,6133.653611
1990-12-25,6461.5,3652.5,3445.0,185.414,148.3,3037.454112,0.781831,0.62349,6098.545004
1990-12-26,7489.0,7103.0,2407.0,196.9,155.9,5763.798079,0.974928,-0.222521,5701.69573
1990-12-27,9220.0,11559.0,1036.0,189.4721,138.1,10056.289489,0.433884,-0.900969,6285.847227
1990-12-28,6367.0,6388.0,2543.0,206.6969,169.0,6202.549195,-0.433884,-0.900969,7340.878921
1990-12-29,8608.5,10118.5,1554.5,213.31865,180.1,8999.0625,-0.974928,-0.222521,8419.300395
1990-12-30,7750.0,7763.0,2107.0,185.5203,153.1,7004.5527,-0.781831,0.62349,7402.054798
1990-12-31,9170.0,8002.0,3210.0,207.7609,153.1,6565.818074,0.0,1.0,7523.144425
1991-01-01,7250.5,9034.0,1063.5,223.2116,193.3,8621.79635,0.781831,0.62349,7397.389041
1991-01-02,7421.5,7691.0,2325.5,241.42655,178.95,6705.119183,0.974928,-0.222521,7297.577869
1991-01-03,7114.0,9542.0,1114.0,254.6937,213.2,9320.7635,0.433884,-0.900969,8215.893011
1991-01-04,4668.3,4283.5,2212.6,211.62915,196.57,4077.673516,-0.433884,-0.900969,6701.1854
1991-01-05,2231.95,1114.0,1886.4,180.87665,163.13,973.312759,-0.974928,-0.222521,4790.583258
1991-01-06,2909.416667,3719.333333,1356.666667,157.524767,136.083333,3685.981929,-0.781831,0.62349,2912.322735
1991-01-07,2906.5,3795.833333,1500.666667,147.251958,104.2,3648.475833,0.0,1.0,2769.256841
1991-01-08,3461.583333,5222.083333,1505.916667,125.59428,84.541667,4889.511083,0.781831,0.62349,4074.656282
1991-01-09,4304.25,4738.75,1802.25,114.35783,73.075,4468.84215,0.974928,-0.222521,4335.609689
1991-01-10,5545.0,5615.5,1993.5,125.07495,80.05,5540.517563,0.433884,-0.900969,4966.290265
1991-01-11,3827.0,1280.0,3048.0,143.02026,111.4,1168.686084,-0.433884,-0.900969,3726.015266
1991-01-12,6894.0,6546.0,2414.0,178.6031,143.9,5583.1704,-0.974928,-0.222521,4097.458016
1991-01-13,4662.0,995.0,3941.0,190.3938,159.3,902.132964,-0.781831,0.62349,2551.329816
1991-01-14,6145.0,3253.0,3338.0,161.9047,110.2,3099.239073,0.0,1.0,3194.847479
1991-01-15,3753.0,435.5,3441.0,195.20145,172.0,376.035198,0.781831,0.62349,1459.135745
1991-01-16,4093.0,523.0,3727.0,249.5407,233.4,392.85599,0.974928,-0.222521,1289.376754
1991-01-17,3205.0,202.0,3079.0,240.8468,233.3,174.439397,0.433884,-0.900969,314.443529
1991-01-18,3526.5,281.0,3349.0,221.9655,209.6,228.631292,-0.433884,-0.900969,265.308893
1991-01-19,5776.666667,2838.0,3502.333333,208.76925,175.9,2655.890018,-0.974928,-0.222521,1019.653569
1991-01-20,9427.833333,10439.0,1286.666667,237.845,186.75,9941.892,-0.781831,0.62349,4275.471104
1991-01-21,6901.0,4751.666667,3160.5,190.882633,149.183333,4341.002767,0.0,1.0,5646.261595
1991-01-22,6579.0,4061.333333,3638.0,190.591767,150.366667,3755.936833,0.781831,0.62349,6012.943867
1991-01-23,7867.5,9823.0,1485.5,194.1561,154.5,9534.3234,0.974928,-0.222521,5877.087667
1991-01-24,7342.5,6321.0,2497.0,189.0046,141.8,5963.9545,0.433884,-0.900969,6418.071578
1991-01-25,7656.0,7540.0,2243.0,169.4563,113.0,7249.085,-0.433884,-0.900969,7582.4543
1991-01-26,7319.0,7272.0,2322.0,190.6094,153.7,7044.8227,-0.974928,-0.222521,6752.620733
1991-01-27,8867.0,11463.0,1024.0,187.43145,138.65,11303.1145,-0.781831,0.62349,8532.340733
1991-01-28,9126.0,11789.0,972.0,192.1018,144.1,11545.715,0.0,1.0,9964.550733
1991-01-29,9027.0,11579.833333,1017.666667,228.929833,176.966667,11221.783333,0.781831,0.62349,11356.870944
1991-01-30,6290.0,5006.666667,3160.333333,242.998367,214.233333,4649.382667,0.974928,-0.222521,9138.960333
1991-01-31,8320.0,10310.0,1181.0,257.2703,140.1,9886.12,0.433884,-0.900969,8585.762
1991-02-01,6982.0,4224.0,3342.0,177.1922,152.7,3217.047084,-0.433884,-0.900969,5917.516583
1991-02-02,8352.5,9090.5,1283.0,190.9782,129.6,8797.912821,-0.974928,-0.222521,7300.359968
1991-02-03,4714.0,3305.0,2977.0,264.3844,196.5,2961.05055,-0.781831,0.62349,4992.003485
1991-02-04,5367.5,7178.0,1369.0,216.4064,191.95,7048.1225,0.0,1.0,6269.028624
1991-02-05,4846.8,8017.2,1283.8,193.17756,165.06,8038.6692,0.781831,0.62349,6015.947417
1991-02-06,3236.7,5950.8,1062.95,154.031315,131.59,5966.844425,0.974928,-0.222521,7017.878708
1991-02-07,3014.25,6217.75,755.0,147.220838,108.3,6406.781125,0.433884,-0.900969,6804.09825
1991-02-08,3218.25,6280.75,719.25,106.073398,72.825,5364.579777,-0.433884,-0.900969,5912.735109
1991-02-09,3877.5,3379.5,2275.5,157.43982,134.425,3027.634425,-0.974928,-0.222521,4932.998442
1991-02-10,5904.0,6739.0,1692.0,147.57809,100.0,6804.8915,-0.781831,0.62349,5065.701901
1991-02-11,3694.0,766.5,3206.5,125.221895,82.95,1325.704138,0.0,1.0,3719.410021
1991-02-12,6720.0,4385.0,3211.0,158.6626,112.3,3743.2032,0.781831,0.62349,3957.932946
1991-02-13,6161.333333,7628.666667,869.0,169.9677,116.833333,7431.767233,0.974928,-0.222521,4166.891524
1991-02-14,5667.666667,5651.333333,2508.0,171.7557,128.666667,5384.696067,0.433884,-0.900969,5519.888833
1991-02-15,7825.0,9604.5,1406.0,179.701425,100.8,9156.0471,-0.433884,-0.900969,7324.170133
1991-02-16,7967.0,10898.0,895.0,190.97045,115.3,10472.849,-0.974928,-0.222521,8337.864056
1991-02-17,6558.0,6208.0,2356.0,173.0908,114.4,5091.347344,-0.781831,0.62349,8240.081148
1991-02-18,7758.0,9937.0,1139.0,161.8219,99.4,9713.445,0.0,1.0,8425.880448
1991-02-19,8025.0,11109.0,833.0,202.789,149.3,10683.301,0.781831,0.62349,8496.031115
1991-02-20,7608.0,9493.0,1078.0,236.3719,174.6,9141.6307,0.974928,-0.222521,9846.125567
1991-02-21,2877.0,251.5,2730.0,214.9632,191.7,192.094021,0.433884,-0.900969,6672.341907
1991-02-22,5981.5,6114.5,1857.5,242.5991,213.3,5850.866221,-0.433884,-0.900969,5061.530314
1991-02-23,6813.0,7937.0,1687.0,250.5984,133.5,7463.697,-0.974928,-0.222521,4502.219081
1991-02-24,1589.0,145.0,1539.0,190.7813,161.3,144.954316,-0.781831,0.62349,4486.505846
1991-02-25,2269.0,214.0,2184.0,166.5467,116.7,194.580384,0.0,1.0,2601.077233
1991-02-26,1599.0,126.0,1562.0,201.4424,194.1,160.411597,0.781831,0.62349,166.648766
1991-02-27,2796.0,361.0,2624.0,239.3938,227.5,355.190372,0.974928,-0.222521,236.727451
1991-02-28,3595.0,770.0,3140.0,219.9704,200.8,756.002669,0.433884,-0.900969,423.868213
1991-03-01,8275.0,9013.0,1956.0,143.03108,95.8,8718.8655,-0.433884,-0.900969,3276.68618
1991-03-02,8424.0,10450.0,1072.0,187.6923,132.9,10251.1883,-0.974928,-0.222521,6575.352156
1991-03-03,1662.0,226.0,1619.0,233.0828,229.3,169.188777,-0.781831,0.62349,6379.747526
1991-03-04,5702.166667,8955.166667,802.833333,222.486317,140.9,8913.668,0.0,1.0,6444.681692
1991-03-05,2515.333333,1335.833333,2097.666667,199.337183,128.5,1078.766997,0.781831,0.62349,3387.207925
1991-03-06,1422.0,280.0,1354.0,161.104175,140.6,226.027978,0.974928,-0.222521,3406.154325
1991-03-07,2200.25,2186.25,1368.5,107.77938,86.1,1902.70334,0.433884,-0.900969,1069.166105
1991-03-08,2336.5,1331.25,1842.75,126.806712,101.1,1064.040944,-0.433884,-0.900969,1064.25742
1991-03-09,3459.75,2211.0,2367.25,167.196917,151.5,1784.727625,-0.974928,-0.222521,1583.82397
1991-03-10,6674.8,8997.0,1291.6,166.0029,132.74,8954.199,-0.781831,0.62349,3934.322523
1991-03-11,6898.7,5389.0,2926.9,140.96058,83.11,5118.981125,0.0,1.0,5285.96925
1991-03-12,8313.0,9038.0,1720.0,181.5829,141.0,7773.3415,0.781831,0.62349,7282.173875
1991-03-13,6779.0,9102.0,1116.0,207.5638,169.0,8829.574,0.974928,-0.222521,7240.632208
1991-03-14,6979.0,9468.0,938.0,230.3516,203.4,9123.6225,0.433884,-0.900969,8575.512667
1991-03-15,4176.0,3496.0,2140.0,223.0,155.9,3204.213232,-0.433884,-0.900969,7052.469911
1991-03-16,5506.0,5328.0,2270.0,232.11185,189.85,5066.81255,-0.974928,-0.222521,5798.216094
1991-03-17,2950.0,611.5,2694.0,212.5666,206.85,522.3075,-0.781831,0.62349,2931.111094
1991-03-18,6241.5,8576.0,1218.5,182.7148,144.25,8709.0665,0.0,1.0,4766.062183
1991-03-19,5447.0,6592.0,1149.0,177.44375,137.1,6852.08595,0.781831,0.62349,5361.153317
1991-03-20,5843.0,8788.0,506.0,201.4845,179.0,8908.202,0.974928,-0.222521,8156.451483
1991-03-21,5573.0,7636.0,1065.0,216.27915,185.95,7213.747588,0.433884,-0.900969,7658.011846
1991-03-22,3619.5,2263.5,2471.5,226.54135,209.7,1975.528889,-0.433884,-0.900969,6032.492826
1991-03-23,5193.0,5105.5,1965.5,221.49375,175.85,4849.79513,-0.974928,-0.222521,4679.690536
1991-03-24,4325.0,3364.0,2307.5,142.44453,116.0,2967.904982,-0.781831,0.62349,3264.409667
1991-03-25,4700.0,3649.0,2587.0,133.8158,88.1,3296.01353,0.0,1.0,3704.571214
1991-03-26,3614.5,2542.5,2362.0,164.5721,124.55,2403.16404,0.781831,0.62349,2889.027517
1991-03-27,5693.0,7443.0,1438.0,200.0049,169.1,7550.4165,0.974928,-0.222521,4416.531357
1991-03-28,3921.5,2889.5,2656.0,186.83125,166.4,2615.816358,0.433884,-0.900969,4189.798966
1991-03-29,3841.5,1978.5,2564.5,170.7968,138.3,1848.028312,-0.433884,-0.900969,4004.753724
1991-03-30,3868.5,4154.5,1714.5,206.34055,192.75,4339.1746,-0.974928,-0.222521,2934.339757
1991-03-31,4987.0,4945.0,2184.0,204.1781,192.4,4894.7221,-0.781831,0.62349,3693.975004
1991-04-01,7421.5,6236.5,2457.0,159.6905,125.4,5802.6383,0.0,1.0,5012.178333
1991-04-02,6460.0,5373.0,2684.0,173.5734,118.8,5128.7674,0.781831,0.62349,5275.375933
1991-04-03,2974.0,840.0,2580.0,196.3626,169.8,673.632418,0.974928,-0.222521,3868.346039
1991-04-04,5628.5,9038.5,834.5,223.5711,159.45,8933.69505,0.433884,-0.900969,4912.031623
1991-04-05,2402.5,1265.5,1899.75,176.1662,154.325,1178.982833,-0.433884,-0.900969,3595.436767
1991-04-06,3170.0,6792.0,747.25,153.896265,118.7,6777.3111,-0.974928,-0.222521,5629.996328
1991-04-07,3120.9,5738.7,1095.5,124.428415,88.275,5744.621625,-0.781831,0.62349,4566.971853
1991-04-08,3071.6,2889.8,1975.0,123.990225,102.95,2510.166238,0.0,1.0,5010.699654
1991-04-09,5341.5,7093.5,1572.5,154.08883,118.5,7029.158244,0.781831,0.62349,5094.648702
1991-04-10,2824.0,321.5,2604.0,172.1846,143.6,263.273698,0.974928,-0.222521,3267.532727
1991-04-11,4393.5,1267.5,3472.0,163.6071,138.2,985.30315,0.433884,-0.900969,2759.24503
1991-04-12,5625.8,3046.0,3473.2,186.7852,156.42,3026.212149,-0.433884,-0.900969,1424.929666
1991-04-13,2877.2,1381.0,2324.133333,179.845267,163.546667,1198.45401,-0.974928,-0.222521,1736.656436
1991-04-14,4901.0,7369.666667,1081.333333,179.445333,139.166667,7353.464833,-0.781831,0.62349,3859.376998
1991-04-15,5031.0,8534.333333,874.333333,200.159367,162.6,8700.919333,0.0,1.0,5750.946059
1991-04-16,4867.25,8060.5,955.0,203.868483,135.791667,8235.343792,0.781831,0.62349,8096.575986
1991-04-17,4861.75,7262.0,1184.25,237.781625,175.325,7354.91375,0.974928,-0.222521,8097.058958
1991-04-18,4375.333333,5679.5,1619.25,256.910858,244.25,5703.934542,0.433884,-0.900969,7098.064028
1991-04-19,4255.333333,5442.0,1408.333333,194.986,64.666667,5121.665954,-0.433884,-0.900969,6060.171415
1991-04-20,1966.583333,381.5,1846.916667,223.235617,206.758333,216.492035,-0.974928,-0.222521,3680.69751
1991-04-21,2937.916667,2170.833333,2016.25,229.489133,186.941667,2032.050487,-0.781831,0.62349,2456.736159
1991-04-22,3787.083333,4093.416667,1950.25,199.222642,162.983333,3724.224125,0.0,1.0,1990.922216
1991-04-23,3459.75,3514.5,2049.0,187.7751,167.05,3197.243025,0.781831,0.62349,2984.505879
1991-04-24,2389.75,1425.25,1991.75,187.482175,160.425,1228.219693,0.974928,-0.222521,2716.562281
1991-04-25,3453.75,4202.75,1801.25,188.753675,157.575,4004.913056,0.433884,-0.900969,2810.125258
1991-04-26,3374.25,4142.5,1956.25,176.249075,133.875,3821.724,-0.433884,-0.900969,3018.285583
1991-04-27,3837.75,4881.15,1898.2,191.81325,161.985,4615.47455,-0.974928,-0.222521,4147.370535
1991-04-28,3965.0,5351.6,1879.8,204.53525,191.865,5207.7503,-0.781831,0.62349,4548.316283
1991-04-29,2915.0,2076.5,2145.0,188.001925,164.05,1773.3664,0.0,1.0,3865.530417
1991-04-30,3133.0,3360.5,1896.0,172.151175,151.825,3206.3816,0.781831,0.62349,3395.832767
1991-05-01,7994.0,8573.5,1547.0,172.6853,126.1,8148.4429,0.974928,-0.222521,4376.063633
1991-05-02,7259.0,7286.5,2227.5,167.0405,106.9,7086.44945,0.433884,-0.900969,6147.091317
1991-05-03,3749.0,1252.0,2926.0,224.3172,204.0,1060.093345,-0.433884,-0.900969,5431.661898
1991-05-04,3355.0,1419.833333,2639.5,229.0255,214.066667,1171.8709,-0.974928,-0.222521,3106.137898
1991-05-05,3427.25,4582.666667,1561.25,155.740338,128.258333,4181.181375,-0.781831,0.62349,2137.715207
